proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,'ct_src_ ltm',ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,Label
tcp,FIN,1.010145,1580,10168,31,29,3,5,http,11475.58106,76060.375,12,18,255,255,863672647,3014267891,132,565,1,3924,9530.386401,7673.749184,1421941149,1421941150,91.800001,59.387237,0.00073,0.000558,0.000172,0,0,1,0,0,3,1,3,3,2,1,1,0
tcp,FIN,1.005582,1684,10168,31,29,3,5,http,12442.5459,76405.50781,14,18,255,255,3447872680,1303555408,120,565,1,3924,8765.767759,7674.59969,1421938702,1421938703,77.326772,59.119118,0.000725,0.000553,0.000172,0,0,1,0,0,3,2,4,5,2,1,1,0
tcp,FIN,0.050988,4030,56422,31,29,7,27,-,623048.5625,8718600,68,66,255,255,1864255698,4009964153,59,855,0,0,44.150547,1.185466,1421950582,1421950582,0.756015,0.767538,0.001264,0.001087,0.000177,0,0,0,0,0,3,3,6,3,1,1,1,0
udp,CON,0.001045,146,178,31,29,0,0,dns,558851.625,681339.6875,2,2,0,0,0,0,73,89,0,0,0,0,1421927612,1421927612,0.011,0.002,0,0,0,0,0,0,0,0,4,2,5,5,2,1,1,0
tcp,FIN,0.027222,3094,34522,31,29,7,19,-,891337.875,9957534,50,54,255,255,3599269845,3614218482,62,639,0,0,0,33.26091,1421945574,1421945574,0.548612,0.503377,0.000699,0.000539,0.00016,0,0,0,0,0,5,9,5,3,2,2,2,0
tcp,FIN,0.005982,1920,4312,31,29,6,6,-,2451354,5527248.5,22,24,255,255,300718409,2446359780,87,180,0,0,16.724668,13.58119,1421929011,1421929011,0.268238,0.235478,0.000693,0.000562,0.000131,0,0,0,0,0,4,3,2,5,1,1,2,0
tcp,FIN,0.554812,3728,5474,31,29,7,7,ssh,52082.50781,75643.64063,32,24,255,255,4149138442,2004090414,117,228,0,0,1115.086445,33.279785,1421936244,1421936245,17.897161,24.087348,0.000816,0.000661,0.000155,0,0,0,0,0,1,1,3,1,1,1,1,0
tcp,FIN,0.015925,2854,30654,31,29,7,17,-,1402574.625,15078682,46,48,255,255,322779822,323102686,62,639,0,0,19.164099,18.201038,1421939312,1421939312,0.346556,0.324957,0.00079,0.000641,0.000149,0,0,0,0,0,10,6,1,2,1,1,1,0
udp,CON,0.001071,130,162,31,29,0,0,dns,485527.5313,605042,2,2,0,0,0,0,65,81,0,0,0,0,1421949209,1421949209,0.012,0.008,0,0,0,0,0,0,0,0,2,1,1,3,2,1,1,0
tcp,FIN,0.384527,4224,3080,31,29,7,7,-,84758.67969,61956.63672,28,30,255,255,20595126,2245737897,151,103,0,0,769.706379,19.307066,1421939380,1421939380,14.228185,13.239725,0.000717,0.000571,0.000146,0,0,0,0,0,7,8,4,8,1,1,3,0
tcp,FIN,0.015595,2646,23154,31,29,7,14,-,1325040,11594998,42,42,255,255,1967629813,4117523625,63,551,0,0,24.40303,22.66085,1421952962,1421952962,0.371976,0.365878,0.000714,0.000584,0.00013,0,0,0,0,0,2,6,2,2,1,1,1,0
tcp,FIN,4.393569,2934,3742,31,29,11,15,ftp,5240.386719,6687.957031,52,54,255,255,2180585473,2201454610,56,69,0,0,5679.758353,166.24675,1421944942,1421944946,86.14204,82.887016,0.000727,0.000552,0.000175,0,0,0,1,4,10,10,17,18,10,10,14,0
udp,CON,0.351294,568,304,31,29,0,0,-,9701.275391,5192.231934,4,4,0,0,0,0,142,76,0,0,158.396875,139.50675,1421945104,1421945105,112.014,98.652664,0,0,0,0,0,0,0,0,16,7,9,5,3,3,5,0
udp,CON,0.558241,568,304,31,29,0,0,-,6104.890137,3267.406006,4,4,0,0,0,0,142,76,0,0,241.841594,243.203016,1421943215,1421943215,171.018328,171.976,0,0,0,0,0,0,0,0,2,3,4,4,1,1,2,0
tcp,FIN,0.514336,8928,320,31,29,4,1,ftp-data,128958.5078,4152.927246,14,6,255,255,3087460645,3794910295,638,53,0,0,3328.372601,136.106703,1421932045,1421932046,39.564308,102.738602,0.000637,0.000509,0.000128,0,0,0,0,0,3,3,3,3,1,1,2,0
tcp,FIN,0.371999,4896,3080,31,29,7,7,-,101548.6641,64043.18359,28,30,255,255,1636487811,3785104631,175,103,0,0,801.456742,20.666758,1421952164,1421952164,13.765444,12.808586,0.000708,0.000546,0.000162,0,0,0,0,0,6,4,3,3,1,1,3,0
tcp,FIN,0.710271,4896,3080,31,29,7,7,-,53185.33203,33542.125,28,30,255,255,5373712,95996709,175,103,0,0,1450.934522,36.833051,1421941520,1421941521,26.294704,24.473035,0.000729,0.00055,0.000179,0,0,0,0,0,10,14,1,3,1,1,1,0
tcp,FIN,1.068218,1684,10168,31,29,3,5,http,11712.96484,71925.39063,14,18,255,255,1512789455,1513836382,120,565,1,3924,8996.876765,7885.71782,1421950807,1421950808,82.141844,62.803118,0.000697,0.000561,0.000136,0,0,1,0,0,1,1,2,3,1,1,1,0
udp,CON,0.211131,520,304,31,29,0,0,-,14777.55469,8639.185547,4,4,0,0,0,0,130,76,0,0,92.850664,62.69091,1421954449,1421954449,65.659336,44.336668,0,0,0,0,0,0,0,0,11,4,3,6,1,1,2,0
udp,CON,0.001754,536,304,31,29,0,0,-,1833523.375,1039908.813,4,4,0,0,0,0,134,76,0,0,0.630032,0.283552,1421936829,1421936829,0.451,0.207,0,0,0,0,0,0,0,0,9,7,4,4,1,1,3,0
udp,CON,0.001792,512,304,31,29,0,0,-,1714285.75,1017857.125,4,4,0,0,0,0,128,76,0,0,0.63239,0.310193,1421931212,1421931212,0.452667,0.224333,0,0,0,0,0,0,0,0,11,4,3,3,1,1,3,0
tcp,FIN,0.316821,37268,3276,31,29,18,8,smtp,922969.125,80676.46875,52,40,255,255,4188920328,2040374121,717,82,0,0,634.613694,21.722891,1421935825,1421935826,6.204666,8.109205,0.000705,0.000558,0.000147,0,0,0,0,0,1,2,1,1,1,1,1,0
tcp,FIN,2.101561,17434,1087890,31,29,2,370,http,66164.14844,4135714.25,326,746,255,255,972955593,975272170,53,1458,1,0,304.461961,181.390682,1421940992,1421940994,6.465289,2.820192,0.000669,0.000514,0.000155,0,0,1,0,0,2,1,2,3,1,1,1,0
tcp,FIN,0.019138,1540,1644,31,29,4,4,-,603615.8125,649179.625,16,18,255,255,2454792854,2458746201,96,91,0,0,74.503041,2.20608,1421954441,1421954441,1.2504,1.098059,0.000589,0.000465,0.000124,0,0,0,0,0,9,16,8,10,5,1,5,0
udp,INT,0.000011,114,0,254,0,0,0,dns,41454544,0,2,0,0,0,0,0,57,0,0,0,0,0,1421932361,1421932361,0.011,0,0,0,0,0,2,0,0,0,11,11,7,7,7,4,7,1
udp,CON,0.001046,146,178,31,29,0,0,dns,558317.375,680688.3125,2,2,0,0,0,0,73,89,0,0,0,0,1421942957,1421942957,0.011,0.008,0,0,0,0,0,0,0,0,2,3,3,3,2,1,2,0
tcp,FIN,0.005334,3824,2456,31,29,7,7,-,5417322.5,3479565,18,18,255,255,3264528197,3267659672,212,136,0,0,14.355429,0.368109,1421934686,1421934686,0.293176,0.282,0.000671,0.000535,0.000136,0,0,0,0,0,14,12,4,3,1,1,3,0
udp,CON,0.000934,146,178,31,29,0,0,dns,625267.6875,762312.625,2,2,0,0,0,0,73,89,0,0,0,0,1421931592,1421931592,0.004,0.008,0,0,0,0,0,0,0,0,2,1,3,1,1,1,1,0
tcp,FIN,1.207906,1684,10168,31,29,3,5,http,10358.42188,63607.59766,14,18,255,255,2575509063,483299592,120,565,1,3924,8896.412519,7789.54669,1421945297,1421945298,92.89,71.024,0.000632,0.000494,0.000138,0,0,6,0,0,1,1,11,6,6,6,6,0
tcp,FIN,0.043261,3390,43544,31,29,7,22,-,615797.125,7913640.5,56,58,255,255,1089687326,1132590255,61,751,0,0,51.495061,49.729405,1421932069,1421932069,0.780055,0.749333,0.00067,0.000544,0.000126,0,0,0,0,0,12,10,2,4,1,1,1,0
tcp,FIN,0.01798,1540,1644,31,29,4,4,-,642491.6875,690990,16,18,255,255,2072804078,2077878835,96,91,0,0,70.86323,2.056915,1421934394,1421934394,1.1774,1.029823,0.000589,0.000466,0.000123,0,0,0,0,0,17,16,6,11,6,1,6,0
udp,CON,0.000985,130,162,31,29,0,0,-,527918.75,657868,2,2,0,0,0,0,65,81,0,0,0,0,1421934483,1421934483,0.008,0.006,0,0,0,0,0,0,0,0,16,4,3,5,2,1,2,0
tcp,FIN,0.369846,4800,3080,31,29,7,7,-,100128.1641,64416.00391,28,30,255,255,1026555158,1029887570,171,103,0,0,787.338458,20.206389,1421952177,1421952177,13.686111,12.734655,0.00067,0.000537,0.000133,0,0,0,0,0,5,13,4,3,1,1,3,0
tcp,FIN,1.37585,1684,10168,31,29,3,5,http,9094.014648,55843.29688,14,18,255,255,3222601918,3252450414,120,565,1,3924,9436.606186,8260.644615,1421945208,1421945210,105.735077,80.898882,0.000713,0.000565,0.000148,0,0,6,0,0,1,1,9,3,3,3,3,0
udp,INT,0.000004,264,0,60,0,0,0,dns,264000000,0,2,0,0,0,0,0,132,0,0,0,0,0,1421932629,1421932629,0.004,0,0,0,0,0,0,0,0,0,9,9,3,3,3,3,3,0
tcp,FIN,0.019614,2870,26482,31,29,7,16,-,1145304.375,10556133,46,44,255,255,3757127010,3768993913,62,602,0,0,25.324777,0.694149,1421937074,1421937074,0.4288,0.445442,0.000577,0.000457,0.00012,0,0,0,0,0,5,7,4,2,1,1,2,0
udp,CON,0.001063,146,178,31,29,0,0,dns,549388.5625,669802.5,2,2,0,0,0,0,73,89,0,0,0,0,1421947990,1421947990,0.01,0.007,0,0,0,0,0,0,0,0,1,4,2,2,1,1,1,0
tcp,FIN,0.045121,2158,1918,31,29,6,5,-,366835.8438,323219.7813,24,20,255,255,1825957701,1826273734,90,96,0,0,262.731693,295.120073,1421932350,1421932350,1.961783,2.33521,0.000751,0.000616,0.000135,0,0,0,0,0,3,11,3,2,1,1,2,0
tcp,FIN,1.49804,13766,548216,31,29,21,197,-,73210.32813,2920963.5,240,438,255,255,3765395339,3770000237,57,1252,0,0,1787.804487,1321.112255,1421945449,1421945451,6.266473,3.426915,0.000615,0.000474,0.000141,0,0,0,0,0,23,18,11,14,10,6,11,0
tcp,FIN,0.005329,8928,320,31,29,4,1,-,12446613,400825.6875,14,6,255,255,2248518703,114511343,638,53,0,0,21.573506,1.585487,1421944860,1421944860,0.409923,0.9424,0.00063,0.000486,0.000144,0,0,0,0,0,23,4,5,6,2,2,5,0
udp,CON,0.001026,146,178,31,29,0,0,dns,569200.75,693957.125,2,2,0,0,0,0,73,89,0,0,0,0,1421943144,1421943144,0.001,0.006,0,0,0,0,0,0,0,0,3,4,4,2,2,1,2,0
udp,CON,0.001018,146,178,31,29,0,0,dns,573673.875,699410.625,2,2,0,0,0,0,73,89,0,0,0,0,1421945131,1421945131,0.011,0.002,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
udp,CON,0.08708,568,304,31,29,0,0,-,39136.42578,20946.25586,4,4,0,0,0,0,142,76,0,0,33.933582,33.793574,1421939707,1421939707,24.005666,23.902666,0,0,0,0,0,0,0,0,9,11,5,2,1,1,2,0
tcp,FIN,0.034182,37808,3380,31,29,19,8,smtp,8684805,772336.3125,54,42,255,255,2158605523,10022639,700,80,0,0,38.664554,1.483271,1421929734,1421929734,0.638472,0.820829,0.000668,0.000525,0.000143,0,0,0,0,0,1,1,3,4,1,1,1,0
udp,CON,0.001755,528,304,31,29,0,0,-,1805128.25,1039316.25,4,4,0,0,0,0,132,76,0,0,0.622962,0.307597,1421950575,1421950575,0.446,0.223,0,0,0,0,0,0,0,0,6,10,2,5,1,1,2,0
tcp,FIN,0.141813,2854,30622,31,29,7,17,-,157503.2031,1691523.375,46,48,255,255,1208488280,1271838700,62,638,0,0,176.529763,172.354953,1421935638,1421935638,3.144222,3.005681,0.000695,0.000543,0.000152,0,0,0,0,0,8,13,7,6,1,1,3,0
tcp,FIN,0.392038,5016,3080,31,29,7,7,-,98704.71875,60769.62109,28,30,255,255,3138582648,996387026,179,103,0,0,833.736221,21.421205,1421944875,1421944876,14.508037,13.500586,0.000653,0.000514,0.000139,0,0,0,0,0,16,13,11,21,4,4,4,0
tcp,FIN,0.28519,424,8824,31,29,1,4,ftp-data,10407.09766,226908.3906,8,12,255,255,2246040827,2908388722,53,735,0,0,2450.351194,1936.670294,1421946507,1421946507,40.693144,25.881909,0.000634,0.000485,0.000149,0,0,0,0,0,6,3,2,4,1,1,2,0
tcp,FIN,0.289548,424,8824,31,29,1,4,ftp-data,10250.45898,223493.1563,8,12,255,255,2789363602,3091745714,53,735,0,0,2516.207878,1960.113494,1421943952,1421943952,41.298715,26.277819,0.000618,0.000488,0.00013,0,0,0,0,0,2,2,8,5,1,1,2,0
udp,CON,0.001087,146,178,31,29,0,0,dns,537258.5,655013.8125,2,2,0,0,0,0,73,89,0,0,0,0,1421952465,1421952465,0.01,0.009,0,0,0,0,0,0,0,0,4,4,3,2,1,1,1,0
tcp,FIN,1.876618,94269,2260,62,252,42,8,smtp,397404.25,9314.628906,90,30,255,255,2210755215,2747271513,1047,75,0,0,1755.86711,71.595109,1421928528,1421928529,21.078247,62.03007,0.109105,0.077742,0.031363,0,1,0,0,0,1,1,1,3,1,1,1,1
tcp,FIN,0.005516,4208,2456,31,29,7,7,-,5765047,3364757,18,18,255,255,4208293295,4211408197,234,136,0,0,15.132507,0.37376,1421937153,1421937153,0.305529,0.292353,0.000689,0.000542,0.000147,0,0,0,0,0,4,8,4,3,1,1,3,0
tcp,FIN,0.666959,37284,3276,31,29,18,8,smtp,438611.6875,38323.19531,52,40,255,255,3401342789,3488147824,717,82,0,0,1101.569699,37.316633,1421946751,1421946752,13.070529,17.089436,0.000595,0.000467,0.000128,0,0,0,0,0,2,2,1,3,2,1,1,0
tcp,FIN,0.005308,424,8824,31,29,1,4,ftp-data,559156,12191409,8,12,255,255,2012182358,2019263040,53,735,0,0,39.865629,22.553206,1421934805,1421934805,0.706429,0.440273,0.000589,0.000461,0.000128,0,0,0,0,0,3,6,6,6,1,1,5,0
udp,CON,0.001721,536,304,31,29,0,0,-,1868681,1059849,4,4,0,0,0,0,134,76,0,0,0.626261,0.304298,1421928664,1421928664,0.447333,0.220667,0,0,0,0,0,0,0,0,7,4,3,5,1,1,3,0
tcp,FIN,0.015536,2766,27392,31,29,7,16,-,1392379,13798661,44,46,255,255,3045928217,908894067,63,595,0,0,0,19.629675,1421953050,1421953050,0.353744,0.333667,0.000657,0.000517,0.00014,0,0,0,0,0,7,4,4,4,1,1,2,0
tcp,FIN,0.435332,424,8824,31,29,1,4,ftp-data,6817.785156,148649.7656,8,12,255,255,1092128263,1633888152,53,735,0,0,3677.308096,2924.588941,1421938076,1421938076,62.145283,39.532908,0.000617,0.000466,0.000151,0,0,0,0,0,1,1,1,1,1,1,1,0
tcp,FIN,0.013889,2646,24004,31,29,7,15,-,1487796.125,13512276,42,44,255,255,1504323561,3665037017,63,546,0,0,0,19.384285,1421939103,1421939103,0.330829,0.318976,0.000635,0.000488,0.000147,0,0,0,0,0,10,10,2,6,1,1,1,0
tcp,CON,5.871139,24329,997552,32,29,36,344,-,33074.33203,1357517.875,433,779,255,255,209725571,2364930258,56,1281,0,0,5179.743332,3859.405657,1421932623,1421932628,13.5906,7.540964,0.000576,0.000453,0.000123,0,0,0,0,0,12,14,3,6,2,1,2,0
udp,CON,0.001068,146,178,31,29,0,0,dns,546816.5,666666.6875,2,2,0,0,0,0,73,89,0,0,0,0,1421930135,1421930135,0.011,0.008,0,0,0,0,0,0,0,0,2,2,8,1,1,1,1,0
udp,CON,0.351126,520,304,31,29,0,0,-,8885.699219,5194.716797,4,4,0,0,0,0,130,76,0,0,136.255937,63.640555,1421952424,1421952425,96.349,45.003668,0,0,0,0,0,0,0,0,7,8,5,6,1,1,3,0
udp,CON,0.001071,146,178,31,29,0,0,-,545284.75,664799.25,2,2,0,0,0,0,73,89,0,0,0,0,1421932893,1421932893,0.011,0.008,0,0,0,0,0,0,0,0,11,7,1,1,1,1,1,0
udp,CON,0.004552,568,320,31,29,0,0,-,748681.875,421792.5938,4,4,0,0,0,0,142,80,0,0,1.679617,1.434013,1421939205,1421939205,1.195667,1.018,0,0,0,0,0,0,0,0,8,13,6,3,1,1,3,0
tcp,FIN,0.117649,320,1924,31,29,1,2,-,18155.70117,114510.1172,6,8,255,255,716039498,1746749844,53,241,0,0,1638.576076,40.221719,1421944952,1421944952,23.297,16.739715,0.000591,0.000467,0.000124,0,0,0,0,0,18,8,13,15,3,3,8,0
tcp,FIN,0.020576,2438,19138,31,29,7,13,-,923017.125,7255054.5,38,40,255,255,3698326778,3717231446,64,478,0,0,33.857147,30.628794,1421943903,1421943903,0.546649,0.513846,0.000664,0.000533,0.000131,0,0,0,0,0,6,10,6,6,1,1,2,0
udp,INT,0.000012,114,0,254,0,0,0,dns,38000000,0,2,0,0,0,0,0,57,0,0,0,0,0,1421932893,1421932893,0.012,0,0,0,0,0,2,0,0,0,10,10,3,3,3,3,3,1
tcp,FIN,0.019945,2974,31504,31,29,7,18,-,1168413.125,12393683,48,52,255,255,1180859375,1192649008,62,606,0,0,26.550127,25.070403,1421939439,1421939439,0.41666,0.377784,0.000809,0.000674,0.000135,0,0,0,0,0,7,5,4,4,1,1,2,0
tcp,FIN,0.906527,2934,3742,31,29,11,15,ftp,25398.03125,32413.81641,52,54,255,255,3394541673,1250218062,56,69,0,0,1606.294774,53.187594,1421929764,1421929765,17.768746,17.094113,0.000684,0.000531,0.000153,0,0,0,1,1,1,1,10,4,1,1,4,0
tcp,FIN,0.047981,3806,51314,31,29,7,26,-,624747.25,8426168,64,66,255,255,2658368364,509079225,59,777,0,0,46.945808,46.806952,1421928042,1421928042,0.755873,0.729185,0.000716,0.000577,0.000139,0,0,0,0,0,8,6,4,4,1,1,1,0
udp,CON,0.001093,146,178,31,29,0,0,dns,534309.1875,651418.0625,2,2,0,0,0,0,73,89,0,0,0,0,1421940364,1421940364,0.01,0.008,0,0,0,0,0,0,0,0,2,4,2,5,2,1,1,0
tcp,FIN,0.010694,5824,8114,31,29,14,17,ssh,4284271.5,5968954.5,60,60,255,255,483467832,484327116,97,135,0,0,11.781259,10.998573,1421940010,1421940010,0.181254,0.173103,0.000661,0.000527,0.000134,0,0,0,0,0,1,1,3,5,1,1,1,0
tcp,FIN,1.158839,1684,10168,31,29,3,5,http,10797.01367,66300.84375,14,18,255,255,76212860,90446807,120,565,1,3924,8834.867988,7736.016213,1421929118,1421929119,89.114464,68.134,0.000691,0.000557,0.000134,0,0,1,0,0,1,1,1,1,1,1,1,0
udp,CON,0.001184,146,178,31,29,0,0,dns,493243.2188,601351.3125,2,2,0,0,0,0,73,89,0,0,0,0,1421939707,1421939707,0.011,0.009,0,0,0,0,0,0,0,0,4,5,1,3,2,1,1,0
tcp,FIN,1.442641,1684,10168,31,29,3,5,http,8672.982422,53257.87891,14,18,255,255,1254838071,1257233331,120,565,1,3924,9056.961064,7926.248226,1421938122,1421938123,110.945,84.829647,0.000684,0.000529,0.000155,0,0,1,0,0,2,2,5,5,2,1,1,0
udp,CON,0.001117,146,178,31,29,0,0,dns,522829,637421.6875,2,2,0,0,0,0,73,89,0,0,0,0,1421942775,1421942775,0.011,0.008,0,0,0,0,0,0,0,0,1,2,3,1,1,1,1,0
tcp,FIN,2.687814,13558,548216,31,29,21,197,-,40184.32813,1627984.625,236,438,255,255,1286503803,1292774880,57,1252,0,0,4289.460487,3145.518721,1421947242,1421947244,11.436081,6.149554,0.000576,0.000456,0.00012,0,0,0,0,0,10,8,2,5,2,1,2,0
tcp,FIN,0.223415,8928,320,31,29,4,1,ftp-data,296882.4688,9560.682617,14,6,255,255,1594846163,2367959150,638,53,0,0,1580.539896,67.563789,1421929917,1421929917,17.18577,44.546199,0.000675,0.000549,0.000126,0,0,0,0,0,4,2,4,3,1,1,3,0
udp,INT,0,24,0,254,0,0,0,-,0,0,1,0,0,0,0,0,24,0,0,0,0,0,1421933711,1421933711,0,0,0,0,0,0,2,0,0,0,2,2,2,2,1,1,2,1
tcp,FIN,0.048,2766,26160,31,29,7,16,-,450666.6563,4265333.5,44,46,255,255,4751853,2154638019,63,569,0,0,75.611667,72.976485,1421952329,1421952329,1.107628,1.053289,0.000739,0.000595,0.000144,0,0,0,0,0,6,9,2,2,1,1,1,0
tcp,FIN,0.300854,1540,1644,31,29,4,4,-,38397.36328,41295.77734,16,18,255,255,3445961200,3473858233,96,91,0,0,1371.389127,37.149391,1421948308,1421948309,20.035934,17.662824,0.000721,0.000575,0.000146,0,0,0,0,0,14,9,7,14,12,1,6,0
udp,INT,0.000004,114,0,254,0,0,0,dns,114000000,0,2,0,0,0,0,0,57,0,0,0,0,0,1421930742,1421930742,0.004,0,0,0,0,0,2,0,0,0,9,9,1,1,1,1,1,1
udp,CON,0.004458,568,312,31,29,0,0,-,764468.375,419919.25,4,4,0,0,0,0,142,78,0,0,1.659816,1.414686,1421927895,1421927895,1.176667,1.007333,0,0,0,0,0,0,0,0,7,8,3,3,1,1,3,0
udp,INT,0.000009,264,0,60,0,0,0,dns,117333328,0,2,0,0,0,0,0,132,0,0,0,0,0,1421932918,1421932918,0.009,0,0,0,0,0,0,0,0,0,7,7,3,3,3,3,3,0
tcp,FIN,0.006152,1920,4312,31,29,6,6,-,2383615.25,5374512.5,22,24,255,255,3234494678,1089459345,87,180,0,0,16.824352,13.932085,1421935226,1421935226,0.276238,0.237304,0.000801,0.000683,0.000118,0,0,0,0,0,2,10,6,1,1,1,1,0
tcp,FIN,3.04901,2934,3742,31,29,11,15,ftp,7551.303223,9637.226562,52,54,255,255,677669922,2891161473,56,69,0,0,5303.052035,140.331109,1421952420,1421952423,59.778433,57.519492,0.0006,0.000474,0.000126,0,0,0,1,1,1,1,3,4,1,1,2,0
tcp,FIN,0.00621,3728,5474,31,29,7,7,ssh,4653140.5,6758132.5,32,24,255,255,3248995922,3249282073,117,228,0,0,12.766054,0.357125,1421949521,1421949521,0.200323,0.241652,0.000634,0.000512,0.000122,0,0,0,0,0,2,3,4,6,2,1,3,0
udp,INT,0.000008,264,0,60,0,0,0,dns,132000000,0,2,0,0,0,0,0,132,0,0,0,0,0,1421933637,1421933637,0.008,0,0,0,0,0,0,0,0,0,8,8,6,6,6,3,6,0
udp,CON,0.799235,568,304,31,29,0,0,-,4264.077637,2282.182373,4,4,0,0,0,0,142,76,0,0,370.040531,362.925156,1421938755,1421938756,261.661672,256.630328,0,0,0,0,0,0,0,0,6,9,4,3,1,1,2,0
tcp,FIN,0.006489,3728,5474,31,29,7,7,ssh,4453074.5,6467560.5,32,24,255,255,81171690,81533882,117,228,0,0,13.208753,0.3674,1421936223,1421936223,0.209323,0.246652,0.000838,0.000678,0.00016,0,0,0,0,0,3,1,6,6,1,1,5,0
udp,INT,0.000014,168,0,254,0,0,0,-,48000000,0,2,0,0,0,0,0,84,0,0,0,0,0,1421929476,1421929476,0.014,0,0,0,0,0,2,0,0,0,1,1,1,1,1,1,1,1
tcp,FIN,15.113129,10268,408920,31,29,16,135,-,5404.572754,215792.25,176,325,255,255,4001614339,1920156909,58,1258,0,0,21476.35585,15705.70732,1421941709,1421941724,86.35894,46.643733,0.000687,0.000558,0.000129,0,0,0,0,0,10,8,2,3,1,1,2,0
tcp,FIN,0.029844,3926,58386,31,29,7,27,-,1036590.313,15420990,66,68,255,255,2471308116,2485970317,59,859,0,0,24.925379,24.893818,1421939999,1421939999,0.454092,0.438015,0.00061,0.000496,0.000114,0,0,0,0,0,3,4,7,10,1,1,5,0
udp,CON,0.001109,146,178,31,29,0,0,dns,526600.5625,642019.875,2,2,0,0,0,0,73,89,0,0,0,0,1421948865,1421948865,0.011,0.008,0,0,0,0,0,0,0,0,2,3,2,3,1,1,1,0
udp,CON,0.001059,146,178,31,29,0,0,dns,551463.625,672332.375,2,2,0,0,0,0,73,89,0,0,0,0,1421946129,1421946129,0.001,0.007,0,0,0,0,0,0,0,0,2,2,6,3,1,1,2,0
tcp,FIN,0.03961,4222,61786,31,29,7,30,-,840999.75,12310427,72,74,255,255,1425086777,1425391160,59,835,0,0,31.936769,29.930422,1421945291,1421945291,0.553338,0.533836,0.000783,0.000629,0.000154,0,0,0,0,0,13,12,10,8,4,4,4,0
udp,CON,0.000992,130,162,31,29,0,0,dns,524193.5625,653225.8125,2,2,0,0,0,0,65,81,0,0,0,0,1421946501,1421946501,0.012,0.004,0,0,0,0,0,0,0,0,3,1,1,1,1,1,1,0
tcp,FIN,33.331066,17746,1087900,31,29,2,370,http,4246.608887,260763.8125,332,746,255,255,3491785999,1354055334,53,1458,1,524288,5695.006803,3693.66152,1421942471,1421942504,100.697118,44.739033,0.000609,0.000483,0.000126,0,0,1,0,0,2,3,1,7,1,1,1,0
tcp,FIN,1.30773,1684,10168,31,29,3,5,http,9567.724609,58752.19141,14,18,255,255,246174039,247322624,120,565,1,3924,9789.213896,8570.50301,1421927469,1421927470,100.568233,76.897588,0.000591,0.000467,0.000124,0,0,1,0,0,1,2,2,1,1,1,1,0
tcp,FIN,0.038991,3614,49342,31,29,7,24,-,729193.9375,9960657,60,62,255,255,3078162777,928832551,60,796,0,0,38.616732,36.029581,1421935111,1421935111,0.654847,0.627311,0.000884,0.000718,0.000166,0,0,0,0,0,2,5,2,1,1,1,1,0
tcp,FIN,0.016262,2958,31788,31,29,7,18,-,1425162.875,15325544,48,50,255,255,3253252333,1112958473,62,636,0,0,0,18.07519,1421941150,1421941150,0.338383,0.321245,0.000654,0.000518,0.000136,0,0,0,0,0,11,9,6,2,1,1,1,0
udp,INT,0.000003,264,0,60,0,0,0,dns,352000000,0,2,0,0,0,0,0,132,0,0,0,0,0,1421931988,1421931988,0.003,0,0,0,0,0,0,0,0,0,12,12,6,6,6,3,6,0
tcp,FIN,0.003353,424,8824,31,29,1,4,ftp-data,885177.5,19299732,8,12,255,255,4039287700,4050522790,53,735,0,0,25.60445,17.995211,1421949956,1421949956,0.431286,0.260364,0.000618,0.000486,0.000132,0,0,0,0,0,3,3,8,6,1,1,4,0
udp,CON,0.001074,146,178,31,29,0,0,-,543761.625,662942.25,2,2,0,0,0,0,73,89,0,0,0,0,1421955669,1421955669,0.011,0.009,0,0,0,0,0,0,0,0,10,13,4,2,2,1,2,0
udp,CON,0.00111,130,162,31,29,0,0,dns,468468.5,583783.8125,2,2,0,0,0,0,65,81,0,0,0,0,1421951860,1421951860,0.008,0.005,0,0,0,0,0,0,0,0,3,4,3,2,1,1,1,0
tcp,FIN,0.006534,4400,2456,31,29,7,7,-,5088460.5,2840526.5,18,18,255,255,4109881068,4115755229,244,136,0,0,17.927657,0.52722,1421949168,1421949168,0.365765,0.353,0.000674,0.000528,0.000146,0,0,0,0,0,4,7,4,3,1,1,3,0
tcp,FIN,0.023619,2958,29064,31,29,7,17,-,981243.9375,9630552,48,46,255,255,99385428,2245079206,62,632,0,0,31.052469,0.860454,1421940758,1421940758,0.495936,0.511933,0.000709,0.000571,0.000138,0,0,0,0,0,9,5,3,3,1,1,2,0
tcp,FIN,1.005142,1580,10168,31,29,3,5,http,11532.69922,76438.95313,12,18,255,255,1492359303,3643031220,132,565,1,0,9527.830748,7674.935961,1421939769,1421939770,91.343636,59.093236,0.000685,0.000552,0.000133,0,0,1,0,0,2,1,1,1,1,1,1,0
